"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Maceió";"CAMPUS E POLO UAB - MACEIÓ";"DESIGN DE INTERIORES";"Tecnológico";"Noturno";"20";"179728"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Maceió";"CAMPUS E POLO UAB - MACEIÓ";"ENGENHARIA CIVIL";"Bacharelado";"Integral";"40";"179764"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Maceió";"CAMPUS E POLO UAB - MACEIÓ";"FÍSICA";"Licenciatura";"Vespertino";"40";"179766"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Maceió";"CAMPUS E POLO UAB - MACEIÓ";"GESTÃO DE TURISMO";"Tecnológico";"Noturno";"40";"179743"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Maceió";"CAMPUS E POLO UAB - MACEIÓ";"HOTELARIA";"Tecnológico";"Noturno";"40";"179742"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Maceió";"CAMPUS E POLO UAB - MACEIÓ";"LETRAS - PORTUGUÊS";"Licenciatura";"Noturno";"40";"179761"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Maceió";"CAMPUS E POLO UAB - MACEIÓ";"MATEMÁTICA";"Licenciatura";"Noturno";"40";"179745"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Maceió";"CAMPUS E POLO UAB - MACEIÓ";"QUÍMICA";"Licenciatura";"Noturno";"40";"179771"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Maceió";"CAMPUS E POLO UAB - MACEIÓ";"SISTEMAS DE INFORMAÇÃO";"Bacharelado";"Noturno";"40";"179744"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Marechal Deodoro";"CAMPUS MARECHAL DEODORO";"GESTÃO AMBIENTAL";"Tecnológico";"Matutino";"40";"179731"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Palmeira dos Índios";"CAMPUS E POLO UAB - PALMEIRA DOS ÍNDIOS";"ENGENHARIA CIVIL";"Bacharelado";"Integral";"30";"179763"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Palmeira dos Índios";"CAMPUS E POLO UAB - PALMEIRA DOS ÍNDIOS";"ENGENHARIA ELÉTRICA";"Bacharelado";"Integral";"30";"179767"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Piranhas";"CAMPUS E POLO UAB - PIRANHAS";"ENGENHARIA AGRONÔMICA";"Bacharelado";"Integral";"40";"179765"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Piranhas";"CAMPUS E POLO UAB - PIRANHAS";"FÍSICA";"Licenciatura";"Noturno";"40";"179770"
"AL";"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS";"IFAL";"Satuba";"CAMPUS SATUBA";"LATICÍNIOS";"Tecnológico";"Matutino";"30";"179729"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Arapiraca";"UNIDADE SEDE";"ADMINISTRAÇÃO";"Bacharelado";"Noturno";"40";"185804"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Arapiraca";"UNIDADE SEDE";"CIÊNCIAS BIOLÓGICAS";"Licenciatura";"Noturno";"40";"185814"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Arapiraca";"UNIDADE SEDE";"CIÊNCIAS CONTÁBEIS";"Bacharelado";"Noturno";"40";"185805"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Arapiraca";"UNIDADE SEDE";"DIREITO";"Bacharelado";"Vespertino";"40";"186091"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Arapiraca";"UNIDADE SEDE";"GEOGRAFIA";"Licenciatura";"Noturno";"40";"186080"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Arapiraca";"UNIDADE SEDE";"HISTÓRIA";"Licenciatura";"Noturno";"40";"186081"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Arapiraca";"UNIDADE SEDE";"LETRAS - PORTUGUÊS E FRANCÊS";"Licenciatura";"Vespertino";"20";"185815"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Arapiraca";"UNIDADE SEDE";"LÍNGUA E LITERATURAS DA LÍNGUA INGLESA";"Licenciatura";"Noturno";"20";"185816"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Arapiraca";"UNIDADE SEDE";"LÍNGUA PORTUGUESA E RESPECTIVAS LITERATURAS";"Licenciatura";"Noturno";"20";"185818"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Arapiraca";"UNIDADE SEDE";"LÍNGUA PORTUGUESA E RESPECTIVAS LITERATURAS";"Licenciatura";"Vespertino";"20";"185817"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Arapiraca";"UNIDADE SEDE";"MATEMÁTICA";"Licenciatura";"Noturno";"40";"186082"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Arapiraca";"UNIDADE SEDE";"PEDAGOGIA";"Licenciatura";"Matutino";"40";"185809"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Arapiraca";"UNIDADE SEDE";"QUÍMICA";"Licenciatura";"Noturno";"40";"186083"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Maceió";"CAMPUS VI";"ADMINISTRAÇÃO PÚBLICA";"Bacharelado";"Noturno";"40";"186092"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Maceió";"CAMPUS VI";"DIREITO";"Bacharelado";"Noturno";"40";"186144"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Maceió";"CAMPUS VI";"FÍSICA";"Licenciatura";"Vespertino";"40";"186145"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Palmeira dos Índios";"CAMPUS III - PALMEIRA DOS ÍNDIOS";"CIÊNCIAS BIOLÓGICAS";"Licenciatura";"Vespertino";"40";"186084"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Palmeira dos Índios";"CAMPUS III - PALMEIRA DOS ÍNDIOS";"GEOGRAFIA";"Licenciatura";"Vespertino";"40";"185810"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Palmeira dos Índios";"CAMPUS III - PALMEIRA DOS ÍNDIOS";"HISTÓRIA";"Licenciatura";"Vespertino";"40";"185811"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Palmeira dos Índios";"CAMPUS III - PALMEIRA DOS ÍNDIOS";"LETRAS";"Licenciatura";"Vespertino";"25";"185808"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Palmeira dos Índios";"CAMPUS III - PALMEIRA DOS ÍNDIOS";"LETRAS - INGLÊS";"Licenciatura";"Vespertino";"25";"186100"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Palmeira dos Índios";"CAMPUS III - PALMEIRA DOS ÍNDIOS";"MATEMÁTICA";"Licenciatura";"Vespertino";"40";"186086"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Palmeira dos Índios";"CAMPUS III - PALMEIRA DOS ÍNDIOS";"PEDAGOGIA";"Licenciatura";"Vespertino";"40";"185812"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Palmeira dos Índios";"CAMPUS III - PALMEIRA DOS ÍNDIOS";"QUÍMICA";"Licenciatura";"Vespertino";"40";"186085"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Santana do Ipanema";"CAMPUS II - SANTANA DO IPANEMA";"CIÊNCIAS BIOLÓGICAS";"Licenciatura";"Noturno";"40";"185813"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Santana do Ipanema";"CAMPUS II - SANTANA DO IPANEMA";"PEDAGOGIA";"Licenciatura";"Noturno";"40";"185806"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"Santana do Ipanema";"CAMPUS II - SANTANA DO IPANEMA";"ZOOTECNIA";"Bacharelado";"Vespertino";"40";"185807"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"São Miguel dos Campos";"CAMPUS IV - SÃO MIGUEL DOS CAMPOS";"CIÊNCIAS CONTÁBEIS";"Bacharelado";"Noturno";"40";"186093"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"São Miguel dos Campos";"CAMPUS IV - SÃO MIGUEL DOS CAMPOS";"LETRAS - INGLÊS";"Licenciatura";"Noturno";"15";"186095"
"AL";"UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL";"UNEAL";"São Miguel dos Campos";"CAMPUS IV - SÃO MIGUEL DOS CAMPOS";"LETRAS - PORTUGUÊS";"Licenciatura";"Noturno";"20";"186094"
